customer_id,name,email,signup_date,city,state,total_spent,order_count
295,Nathan Mannan,imani@example.org,2026-01-31,Tura,Meghalaya,160596.42,3
296,Patrick Thakkar,choudhurymanthan@example.com,2026-01-29,Dibrugarh,Assam,21940.16,1
297,Indira Handa,watika93@example.com,2026-01-26,Noida,Uttar Pradesh,26598.65,1
298,Umang Roy,mannekalinga@example.com,2026-02-14,Solan,Himachal Pradesh,0.0,0
299,Reyansh Bhat,vasatika46@example.org,2026-01-26,Gaya,Bihar,206859.94,1
300,Bhavya Chandran,harinakshiparmar@example.org,2026-02-01,Kochi,Kerala,211023.85,1
301,Advay Munshi,ksem@example.org,2026-02-06,Aizawl,Mizoram,0.0,0
302,Sathvik Saran,omajacontractor@example.net,2026-01-27,Howrah,West Bengal,0.0,0
303,Baljiwan Ray,stalwar@example.net,2026-02-08,Mysuru,Karnataka,314312.16,1
304,Samaksh Bal,bkrishnan@example.org,2026-01-23,Pune,Maharashtra,0.0,0
305,Anita Narula,jde@example.com,2026-02-12,Panaji,Goa,0.0,1
306,Hredhaan Dalal,chandran44@example.org,2026-01-30,Bhagalpur,Bihar,65569.43,1
307,Abdul Gara,gaurang09@example.org,2026-02-15,Vasco Da Gama,Goa,0.0,0
308,Bhavika Mangal,xsundaram@example.net,2026-02-03,Bhubaneswar,Odisha,0.0,0
309,Jagat Edwin,kritika28@example.org,2026-02-05,Gangtok,Sikkim,0.0,0
310,Unnati Parekh,qjha@example.net,2026-02-06,Namchi,Sikkim,0.0,0
311,Raksha Sarkar,jalsasundaram@example.com,2026-01-24,Vadodara,Gujarat,0.0,0
312,Chavvi Mistry,ebose@example.org,2026-02-04,Kozhikode,Kerala,138014.04,1
313,Lakshit Seth,darkrishna@example.com,2026-02-07,Solan,Himachal Pradesh,146091.87,1
314,Gagan Sama,bhandarimaanav@example.net,2026-02-04,Dimapur,Nagaland,0.0,1
315,Raghav Nair,regeamruta@example.com,2026-02-12,Bhubaneswar,Odisha,0.0,0
316,Rushil Kapadia,kurianwridesh@example.net,2026-02-04,Thiruvananthapuram,Kerala,0.0,0
317,Ishani Minhas,adwetashanker@example.com,2026-02-10,Durgapur,West Bengal,412567.18,2
318,Samarth Sarraf,triya97@example.org,2026-02-14,Nagpur,Maharashtra,0.0,0
319,Ria Dube,shanirja@example.com,2026-01-22,Gangtok,Sikkim,0.0,0
320,Nathan Prakash,btandon@example.org,2026-02-05,Solan,Himachal Pradesh,0.0,0
321,Maanas Nori,chatreshsant@example.org,2026-01-28,Patna,Bihar,0.0,0
322,Hitesh Konda,csabharwal@example.com,2026-02-10,Howrah,West Bengal,19062.51,1
323,Yasti Vaidya,aarini72@example.org,2026-02-11,Warangal,Telangana,0.0,0
324,Harsh Saini,ykumar@example.com,2026-01-26,Aizawl,Mizoram,46979.4,1
325,Xiti Ramachandran,yochanashankar@example.com,2026-01-27,Jodhpur,Rajasthan,0.0,0
326,Vincent Srivastava,krishnanadig@example.com,2026-02-07,Aizawl,Mizoram,0.0,0
327,Manbir Bhatti,mason08@example.org,2026-01-31,Bengaluru,Karnataka,0.0,1
328,Hritik Venkatesh,diptachowdhury@example.org,2026-02-08,Bhagalpur,Bihar,48361.26,1
329,Zashil Sahni,zhegde@example.com,2026-02-09,Gaya,Bihar,0.0,0
330,Kai More,damini91@example.com,2026-02-02,Bhagalpur,Bihar,0.0,0
331,Zaid Wason,prabhujagvi@example.net,2026-02-11,Kozhikode,Kerala,114015.92,1
332,Pallavi Modi,nsur@example.org,2026-01-29,Kozhikode,Kerala,0.0,0
333,Fariq Bahri,bimalasoman@example.com,2026-02-16,Tura,Meghalaya,133880.22,1
334,Bhavika Amble,triya68@example.net,2026-02-02,Kochi,Kerala,0.0,0
335,Nakul Nayak,chopraaarush@example.com,2026-02-09,Surat,Gujarat,0.0,0
336,Urishilla Kunda,leela41@example.org,2026-02-12,Gaya,Bihar,77111.47,1
337,Nachiket Khalsa,lparikh@example.net,2026-01-29,Nizamabad,Telangana,0.0,1
338,Jagdish Chawla,gautamisrinivas@example.com,2026-01-29,Jabalpur,Madhya Pradesh,257596.81,1
339,Edhitha Sankaran,kritika78@example.net,2026-01-29,Chennai,Tamil Nadu,0.0,0
340,Faras Dora,wrattan@example.net,2026-01-29,Nizamabad,Telangana,0.0,0
341,Damyanti Venkataraman,harini83@example.org,2026-01-29,Kanpur,Uttar Pradesh,242813.84,1
342,Irya Saraf,umohanty@example.com,2026-01-23,Gyalshing,Sikkim,0.0,0
343,Wishi Ramaswamy,hbhardwaj@example.org,2026-01-27,Bishnupur,Manipur,5913.48,1
344,Oscar Char,nkulkarni@example.com,2026-02-09,Pasighat,Arunachal Pradesh,0.0,0
345,Harrison Kari,jhalak00@example.org,2026-02-11,Bhagalpur,Bihar,88860.6,2
346,Veda Ram,charitadeshpande@example.net,2026-02-19,Noida,Uttar Pradesh,0.0,0
347,Naveen Ratta,parsadalbir@example.org,2026-02-16,Panaji,Goa,0.0,0
348,Turvi Trivedi,siya74@example.com,2026-02-13,Dimapur,Nagaland,0.0,0
349,Chaaya Mane,gabriel98@example.net,2026-02-09,Jowai,Meghalaya,281629.09,3
350,Hritik Padmanabhan,rdube@example.com,2026-02-01,Guntur,Andhra Pradesh,0.0,0
351,Udarsh Dhillon,iamble@example.org,2026-01-31,Jodhpur,Rajasthan,0.0,1
352,Yashawini Munshi,tamannarandhawa@example.com,2026-01-22,Noida,Uttar Pradesh,169178.92,1
353,Shivani Sagar,devamakshi@example.com,2026-02-02,Tura,Meghalaya,191830.15,1
354,Advaith Bora,aarnavlall@example.org,2026-02-17,Bhubaneswar,Odisha,0.0,0
355,Timothy Bajaj,ochakraborty@example.net,2026-02-15,Ludhiana,Punjab,0.0,0
356,Gunbir Ahluwalia,abdul35@example.com,2026-01-28,Warangal,Telangana,0.0,0
357,Utkarsh Parmar,brinda33@example.com,2026-01-23,Dibrugarh,Assam,370813.59,1
358,Om Yogi,butalaranbir@example.org,2026-02-03,Bilaspur,Chhattisgarh,0.0,0
359,Nirja Buch,amaharaj@example.net,2026-02-19,Naharlagun,Arunachal Pradesh,0.0,0
360,Shivani Grewal,sidhuwarjas@example.net,2026-02-12,Jalandhar,Punjab,0.0,0
361,Vinaya Sanghvi,tpalla@example.com,2026-02-19,Mokokchung,Nagaland,0.0,0
362,Meera Narayanan,bhavyavenkatesh@example.org,2026-01-23,Ranchi,Jharkhand,92500.9,1
363,Benjamin Singhal,dasveda@example.com,2026-02-10,Mumbai,Maharashtra,0.0,0
364,David Comar,tataekanta@example.org,2026-02-06,Kohima,Nagaland,0.0,0
365,Neelima Dhillon,handayug@example.net,2026-02-13,Itanagar,Arunachal Pradesh,30441.24,1
366,Odika Mani,samueljaggi@example.com,2026-01-26,Lucknow,Uttar Pradesh,0.0,0
367,Kritika Kapur,yochana51@example.org,2026-01-27,Bhilai,Chhattisgarh,0.0,0
368,Laksh Tella,vivaan40@example.net,2026-01-31,Chennai,Tamil Nadu,289842.98,2
369,Garima Mander,daniel48@example.com,2026-01-26,Durgapur,West Bengal,0.0,0
370,Rachit Sarin,irya18@example.org,2026-02-11,Bengaluru,Karnataka,0.0,0
371,Pooja Rajan,zashilshankar@example.com,2026-01-24,Vadodara,Gujarat,68774.78,1
372,Rajata Kaur,anarang@example.net,2026-02-03,Kolkata,West Bengal,0.0,0
373,Aashi Bala,neha83@example.net,2026-02-01,Shillong,Meghalaya,0.0,1
374,Triya Bhatnagar,rachit67@example.net,2026-02-14,Bhopal,Madhya Pradesh,22730.08,1
375,Upadhriti Rajan,jchauhan@example.com,2026-01-30,Mokokchung,Nagaland,0.0,0
376,Tanmayi Badami,rajuhemani@example.net,2026-02-11,Bhopal,Madhya Pradesh,215680.15,1
377,Vrinda Bhandari,edoshi@example.net,2026-02-09,Jabalpur,Madhya Pradesh,349637.4,3
378,Warjas Ramachandran,jeevikasaran@example.com,2026-02-04,Jamshedpur,Jharkhand,0.0,0
379,Jasmit Subramaniam,bandijanani@example.org,2026-01-31,Surat,Gujarat,91108.54,2
380,Isaac Dua,teerth84@example.com,2026-02-10,Silchar,Assam,103801.78,1
381,Aarav Gupta,achaudhary@example.net,2026-02-07,Surat,Gujarat,0.0,1
382,Darsh Warrior,bhanumati97@example.net,2026-02-11,Lucknow,Uttar Pradesh,0.0,1
383,Nachiket Verma,tanviacharya@example.org,2026-02-03,Bilaspur,Chhattisgarh,335536.72,1
384,Darsh Mahal,jagvi56@example.org,2026-02-04,Kozhikode,Kerala,0.0,0
385,Atharv Biswas,rameshjanani@example.net,2026-01-29,Dhanbad,Jharkhand,0.0,0
386,Naksh Bhalla,pavanipillai@example.net,2026-02-14,Dharmanagar,Tripura,0.0,0
387,Nathaniel Mane,amrutabalasubramanian@example.org,2026-02-04,Durgapur,West Bengal,82820.84,1
388,Bachittar Ratta,ekaraj44@example.net,2026-02-05,Kohima,Nagaland,0.0,0
389,Ikshita Rau,yrai@example.org,2026-02-02,Rourkela,Odisha,315467.04,2
390,Aryan Kapadia,zaidkanda@example.com,2026-02-18,Hyderabad,Telangana,0.0,0
391,Pooja Hayre,neha90@example.com,2026-01-31,Ahmedabad,Gujarat,985352.18,2
392,Umang Karan,chandralohit@example.org,2026-02-18,Kohima,Nagaland,0.0,0
393,Damyanti Kohli,yutika51@example.com,2026-02-09,Dehradun,Uttarakhand,286930.6,1
394,Ekavir Yogi,sjain@example.com,2026-02-06,Jaipur,Rajasthan,0.0,0
395,Advay Chaudhary,bakhshisinghal@example.net,2026-02-07,Panaji,Goa,452532.73,1
396,Patrick Dugar,hgade@example.com,2026-02-10,Kanpur,Uttar Pradesh,472927.6,2
397,Wyatt Menon,vupadhyay@example.com,2026-02-04,Cuttack,Odisha,182949.97,2
398,Michael Bhatti,nimratkashyap@example.com,2026-01-30,Nizamabad,Telangana,110929.58,2
399,Saksham Bajaj,vanya67@example.com,2026-02-16,Agartala,Tripura,0.0,0
400,Sai Dasgupta,wdar@example.org,2026-01-23,Visakhapatnam,Andhra Pradesh,0.0,0
401,Reyansh Dhingra,xchaudry@example.net,2026-01-30,Bhagalpur,Bihar,40980.32,1
402,Adya Bora,singhalpooja@example.org,2026-02-07,Dharamshala,Himachal Pradesh,0.0,0
403,Udant Palla,zsaini@example.org,2026-02-01,Mokokchung,Nagaland,0.0,0
404,Harshil Bhalla,chaayasethi@example.org,2026-02-12,Kozhikode,Kerala,0.0,0
405,Elijah Solanki,chackowaida@example.org,2026-02-08,Vasco Da Gama,Goa,116181.34,1
406,Girik Chowdhury,sahuja@example.net,2026-02-16,Gyalshing,Sikkim,0.0,0
407,Harrison Venkatesh,abhimanyu68@example.org,2026-02-18,Panipat,Haryana,88659.6,1
408,Guneet Singhal,nagarajanomisha@example.org,2026-01-27,Amritsar,Punjab,0.0,0
409,Krisha Kohli,arinbaria@example.net,2026-02-01,Solan,Himachal Pradesh,0.0,0
410,Barkha Loke,aishani56@example.net,2026-01-30,Pasighat,Arunachal Pradesh,50000.33,1
411,Anya Pillai,ehora@example.com,2026-02-07,Vasco Da Gama,Goa,0.0,0
412,Yug Sastry,sai71@example.net,2026-02-04,Vadodara,Gujarat,0.0,0
413,Fariq Mishra,deshpandeyachana@example.com,2026-02-03,Ranchi,Jharkhand,0.0,0
414,Chakradhar Sachar,osami@example.org,2026-02-14,Tura,Meghalaya,0.0,0
415,Janaki Natt,dreddy@example.org,2026-01-28,Lucknow,Uttar Pradesh,0.0,0
416,Lohit Goswami,kai53@example.net,2026-02-17,Mangaluru,Karnataka,0.0,0
417,Mitali Som,priya57@example.net,2026-02-14,Bhubaneswar,Odisha,9717.63,1
418,Deepa Dyal,fariq10@example.com,2026-02-19,Indore,Madhya Pradesh,0.0,1
419,Hiral Natarajan,turvigulati@example.org,2026-01-28,Faridabad,Haryana,223329.9,1
420,Ridhi Bhalla,tripathiekanta@example.net,2026-02-11,Jodhpur,Rajasthan,0.0,0
421,Owen Kothari,jhalak44@example.org,2026-02-13,Jamshedpur,Jharkhand,0.0,1
422,Yashawini Gara,ddeshpande@example.org,2026-02-14,Kolkata,West Bengal,0.0,0
423,Vinaya Ravi,ekantikawarrior@example.com,2026-01-22,Dehradun,Uttarakhand,0.0,0
424,Kashish Thakkar,qarin86@example.com,2026-02-17,Noida,Uttar Pradesh,0.0,0
425,Jagvi Lanka,nsamra@example.net,2026-02-02,Gyalshing,Sikkim,62519.0,1
426,Samesh Saini,uvohra@example.org,2026-02-15,Gyalshing,Sikkim,9827.68,1
427,Ganga Parmer,vincentdugar@example.com,2026-02-03,Naharlagun,Arunachal Pradesh,0.0,0
428,Gaurangi Bir,balveerapte@example.net,2026-02-01,Jalandhar,Punjab,171970.03,1
429,Oviya Chaudhuri,ladli57@example.net,2026-02-06,Udaipur,Tripura,0.0,0
430,Aarna Goyal,chaitanyanarayan@example.org,2026-02-08,Visakhapatnam,Andhra Pradesh,0.0,0
431,Chandresh Sachar,mekhaladayal@example.org,2026-02-03,Guwahati,Assam,0.0,0
432,Janaki Ganguly,chanakya12@example.com,2026-02-02,Bhubaneswar,Odisha,0.0,0
433,Tejas Kaul,jonathan56@example.com,2026-02-15,Udaipur,Tripura,0.0,0
434,Amol Boase,nandinijani@example.net,2026-01-29,Howrah,West Bengal,0.0,0
435,Yahvi Desai,ishaanshere@example.net,2026-02-17,Visakhapatnam,Andhra Pradesh,0.0,0
436,Kavya Khanna,yochanasankar@example.com,2026-02-17,Surat,Gujarat,0.0,0
437,Laksh Iyengar,krishnanmohini@example.org,2026-02-01,Warangal,Telangana,0.0,0
438,Yashvi Rastogi,ijaya52@example.net,2026-02-08,Kozhikode,Kerala,762653.33,2
439,Falguni Rana,daveoeshi@example.org,2026-01-24,Gangtok,Sikkim,0.0,0
440,Anika Bandi,manbirmall@example.org,2026-02-12,Bishnupur,Manipur,0.0,1
441,Chandresh Sathe,vapte@example.org,2026-02-13,Warangal,Telangana,0.0,1
442,Ansh Joshi,kalpitbala@example.org,2026-01-22,Amritsar,Punjab,212290.78,3
443,Warhi Dhingra,cpillay@example.net,2026-02-09,Ahmedabad,Gujarat,0.0,0
444,Lekha Joshi,gsampath@example.net,2026-01-24,Shillong,Meghalaya,0.0,0
445,Janya Pau,diyade@example.org,2026-01-29,Kanpur,Uttar Pradesh,0.0,0
446,Manan Pillay,royradhika@example.net,2026-02-10,Gaya,Bihar,141181.0,1
447,Rajata Sahota,odikakapoor@example.net,2026-02-18,Shillong,Meghalaya,82288.6,1
448,Chandani Chauhan,oscar60@example.net,2026-02-15,Saiha,Mizoram,0.0,0
449,Krish Sengupta,rajata90@example.com,2026-02-11,Noida,Uttar Pradesh,206464.6,1
450,Neel Madan,chahalbenjamin@example.com,2026-02-02,Jalandhar,Punjab,262288.1,1
451,Wishi Mukherjee,warda94@example.com,2026-01-23,Bishnupur,Manipur,137457.6,1
452,Nakul Krishnan,qarin73@example.org,2026-02-18,Vasco Da Gama,Goa,15593.2,1
453,David Sahota,nirja91@example.org,2026-01-31,Vijayawada,Andhra Pradesh,0.0,0
454,Priya Vohra,oommenishanvi@example.com,2026-02-06,Haldwani,Uttarakhand,376456.23,1
455,Rudra Murty,riya86@example.com,2026-02-03,Hyderabad,Telangana,0.0,0
456,Mahika Sahota,chaudharyanvi@example.org,2026-01-24,Jodhpur,Rajasthan,0.0,0
457,Upadhriti Pandya,baljiwan92@example.com,2026-02-16,Rourkela,Odisha,0.0,0
458,Yahvi Chaudhuri,bahadurjitbalan@example.org,2026-01-27,Lunglei,Mizoram,0.0,0
459,Ria Babu,tchaudhary@example.org,2026-01-30,Noida,Uttar Pradesh,0.0,0
460,Frederick Rastogi,isaacmurthy@example.net,2026-01-25,Bengaluru,Karnataka,0.0,0
461,Dalaja Choudhary,gauravbumb@example.com,2026-01-28,Patna,Bihar,255894.64,1
462,Benjamin Bir,vanyabera@example.com,2026-01-28,Kozhikode,Kerala,191609.88,1
463,Alexander Balasubramanian,bahlnathaniel@example.net,2026-02-16,Solan,Himachal Pradesh,269679.13,1
464,Guneet Parmar,sameshdeep@example.org,2026-02-16,Ludhiana,Punjab,0.0,0
465,Ikbal Sekhon,indaligandhi@example.org,2026-02-07,Dharmanagar,Tripura,0.0,0
466,Chakradhar Balan,sagarekiya@example.org,2026-02-14,Gurugram,Haryana,0.0,0
467,Nathan Wali,rajeshri00@example.org,2026-02-09,Ludhiana,Punjab,0.0,0
468,Widisha Aggarwal,sarkargayathri@example.com,2026-01-29,Bishnupur,Manipur,0.0,0
469,Manthan Bala,rajaaarnav@example.org,2026-02-11,Gyalshing,Sikkim,0.0,0
470,Warinder Warrior,bhavani61@example.org,2026-02-15,Mumbai,Maharashtra,216670.71,1
471,Kala Ramachandran,kashvi07@example.net,2026-02-10,Saiha,Mizoram,94564.85,1
472,Bhavini Shroff,oviyasami@example.org,2026-01-24,Vasco Da Gama,Goa,0.0,0
473,Yatin Parsa,ozacharia@example.net,2026-01-28,Howrah,West Bengal,38918.0,1
474,Om Kalla,nadkarnisamar@example.org,2026-02-07,Kolkata,West Bengal,0.0,0
475,Hredhaan Ray,walidalbir@example.net,2026-01-25,Aizawl,Mizoram,0.0,0
476,Sanya Mohanty,tdesai@example.com,2026-02-06,Indore,Madhya Pradesh,193246.76,2
477,Tanveer Aggarwal,samuel58@example.net,2026-01-24,Nizamabad,Telangana,0.0,0
478,Barkha Dhillon,janani95@example.org,2026-01-26,Surat,Gujarat,0.0,0
479,Nathaniel Kashyap,darasiya@example.com,2026-02-15,Vadodara,Gujarat,136507.28,2
480,Maanas Karpe,semmanthan@example.net,2026-01-22,Saiha,Mizoram,0.0,0
481,Hiral Dara,adwetakhatri@example.net,2026-01-28,Kolkata,West Bengal,0.0,0
482,Edhitha Kibe,qadimchatterjee@example.com,2026-02-03,Dehradun,Uttarakhand,294980.31,1
483,Jack Bains,shanbhavya@example.com,2026-01-29,Imphal,Manipur,20742.53,2
484,Agastya Badal,udalia@example.com,2026-02-08,Jodhpur,Rajasthan,0.0,0
485,Diya Sem,zboase@example.net,2026-01-25,Chennai,Tamil Nadu,0.0,0
486,Diya Ganesh,dlalla@example.net,2026-01-31,Margao,Goa,0.0,0
487,Nicholas Narayanan,srinivasangaurav@example.com,2026-01-27,Patna,Bihar,0.0,1
488,Januja Hora,oscarwalla@example.net,2026-02-04,Lunglei,Mizoram,0.0,0
489,Rohan Barman,dayamaimangat@example.net,2026-02-04,Mysuru,Karnataka,0.0,0
490,Vivaan Keer,rajeshrichana@example.org,2026-01-22,Haldwani,Uttarakhand,0.0,0
491,Peter Rege,anirudh23@example.com,2026-02-12,Lucknow,Uttar Pradesh,0.0,0
492,Yauvani Tiwari,boraxavier@example.net,2026-01-24,Saiha,Mizoram,14972.68,1
493,Dalaja Raju,gayathrirout@example.com,2026-01-25,Jodhpur,Rajasthan,0.0,0
494,Samarth Karpe,gabriel95@example.org,2026-02-11,Udaipur,Rajasthan,43903.72,1
495,Rohan Sanghvi,akara@example.org,2026-02-12,Jowai,Meghalaya,118120.64,1
496,Kashish Wason,qprakash@example.org,2026-02-18,Lunglei,Mizoram,0.0,0
497,Advay Dhingra,lrai@example.net,2026-01-30,Jowai,Meghalaya,370223.5,1
498,Charvi Ghose,radhapathak@example.com,2026-01-31,Mysuru,Karnataka,0.0,0
499,Vasana Rajagopalan,keeryashvi@example.org,2026-02-18,Shimla,Himachal Pradesh,49811.42,1
500,Ishwar Solanki,rajapushti@example.org,2026-01-30,Visakhapatnam,Andhra Pradesh,0.0,0
501,Kritika Comar,pranav16@example.net,2026-02-06,Cuttack,Odisha,192576.31,1
502,Tanveer Dhingra,prama@example.com,2026-02-11,Rourkela,Odisha,0.0,0
503,Jeevika Solanki,kalitazansi@example.com,2026-01-29,Namchi,Sikkim,0.0,0
504,Vedika Dyal,chaudharihema@example.org,2026-02-07,Jamshedpur,Jharkhand,0.0,1
505,Eesha Jayaraman,abhimanyu25@example.org,2026-02-15,Saiha,Mizoram,0.0,0
506,Ethan Lalla,settyowen@example.com,2026-02-03,Dharmanagar,Tripura,129095.77,1
507,Gaurika Aggarwal,indali32@example.org,2026-01-24,Dimapur,Nagaland,0.0,0
508,Hamsini Bobal,nagarajanzehaan@example.org,2026-02-10,Margao,Goa,337802.19,1
509,Harsh Dalal,chandreshmallick@example.com,2026-02-08,Raipur,Chhattisgarh,0.0,0
510,Bhavini Jani,hredhaanbala@example.com,2026-01-31,Madurai,Tamil Nadu,0.0,0
511,Wriddhish Rege,warinder33@example.net,2026-02-11,Surat,Gujarat,0.0,0
512,Nitesh Bhatia,aryan39@example.com,2026-02-04,Jalandhar,Punjab,519703.9,2
513,Zehaan Doshi,epai@example.org,2026-01-29,Vasco Da Gama,Goa,0.0,0
514,Gayathri Dar,yauvani03@example.org,2026-02-14,Silchar,Assam,0.0,0
515,Ishwar Sidhu,chadxavier@example.com,2026-02-14,Bishnupur,Manipur,79787.8,1
516,Omya Tiwari,gsanghvi@example.net,2026-01-26,Warangal,Telangana,103039.79,2
517,Madhavi Borra,kharearya@example.org,2026-02-11,Bilaspur,Chhattisgarh,200494.8,2
518,Shravya Sen,devanshnagarajan@example.net,2026-02-18,Panipat,Haryana,238930.85,1
519,Hema Andra,dpall@example.com,2026-01-26,Jamshedpur,Jharkhand,289736.75,3
520,Ansh Morar,qushi92@example.net,2026-02-17,Ranchi,Jharkhand,0.0,0
521,Finn Deshmukh,ekantikakumer@example.org,2026-02-04,Dhanbad,Jharkhand,421196.71,2
522,Azaan Manne,chadaharish@example.com,2026-02-01,Jalandhar,Punjab,0.0,0
523,Anjali Dua,neelrege@example.com,2026-02-19,Bhilai,Chhattisgarh,113758.2,1
524,Chatura Mody,neel51@example.net,2026-02-05,Rourkela,Odisha,137086.46,1
525,Nandini Yadav,aishani61@example.net,2026-02-11,Patna,Bihar,0.0,0
526,Chandran Narula,sanand@example.com,2026-02-11,Bilaspur,Chhattisgarh,0.0,0
527,Jhalak Bhagat,vasatikadasgupta@example.com,2026-01-22,Jamshedpur,Jharkhand,424584.54,1
528,Jackson Naidu,paiwarjas@example.net,2026-02-07,Bilaspur,Chhattisgarh,0.0,0
529,Rayaan Sarraf,varmaviraj@example.com,2026-01-22,Bhubaneswar,Odisha,1185.78,2
530,Raghav Parmar,gourati@example.com,2026-01-30,Bengaluru,Karnataka,275003.85,1
531,Faris Baria,avi91@example.org,2026-02-13,Howrah,West Bengal,0.0,0
532,Liam Dugal,karaharita@example.org,2026-02-19,Lucknow,Uttar Pradesh,0.0,0
533,Gopal Borde,oeshikohli@example.net,2026-02-19,Jalandhar,Punjab,0.0,1
534,Yatin Sankar,vasudha65@example.com,2026-02-16,Margao,Goa,19250.8,1
535,Aahana Pau,varenyatoor@example.org,2026-01-28,Howrah,West Bengal,0.0,0
536,Urishilla Lal,timothyoza@example.org,2026-02-13,Surat,Gujarat,0.0,0
537,Darpan Kala,urvashichander@example.org,2026-01-24,Bhagalpur,Bihar,0.0,1
538,Sanya Yogi,ayushrattan@example.net,2026-02-17,Vijayawada,Andhra Pradesh,0.0,0
539,Libni Varughese,bchandra@example.com,2026-02-02,Dharamshala,Himachal Pradesh,0.0,1
540,Odika Deshpande,vchad@example.com,2026-02-16,Rourkela,Odisha,0.0,0
541,Faris Dubey,urvashikashyap@example.net,2026-02-08,Mumbai,Maharashtra,0.0,0
542,Yug Mammen,ttara@example.net,2026-01-31,Lucknow,Uttar Pradesh,211270.99,2
543,Sai Naik,isaac91@example.org,2026-02-17,Mokokchung,Nagaland,318553.27,2
544,Nachiket Chadha,gautamchada@example.net,2026-01-26,Naharlagun,Arunachal Pradesh,0.0,0
545,Mitesh Sawhney,roommen@example.com,2026-02-04,Ahmedabad,Gujarat,592197.5,2
546,Aashi Dube,otiwari@example.org,2026-01-29,Panaji,Goa,218572.06,1
547,Vedant Dey,chaaya08@example.com,2026-02-19,Thoubal,Manipur,138704.12,1
548,Abeer Arora,agastyasolanki@example.org,2026-01-24,Bilaspur,Chhattisgarh,0.0,0
549,Dhriti Rao,rajeshri54@example.com,2026-02-16,Aizawl,Mizoram,421612.55,2
550,Wyatt Atwal,zaitra03@example.net,2026-02-19,Imphal,Manipur,234250.91,1
551,Yoshita Sachdeva,ati44@example.net,2026-01-26,Kanpur,Uttar Pradesh,0.0,0
552,Saanvi Patla,ghosezarna@example.com,2026-02-07,Naharlagun,Arunachal Pradesh,0.0,0
553,Charan Sood,dalbir24@example.net,2026-02-19,Panipat,Haryana,0.0,0
554,Baljiwan Sethi,isekhon@example.net,2026-02-05,Panaji,Goa,0.0,0
555,Chaman Kuruvilla,sai65@example.com,2026-02-01,Patna,Bihar,0.0,0
556,Peter Saha,varmageetika@example.com,2026-02-18,Indore,Madhya Pradesh,364635.96,1
557,Nimrat Kanda,gadepushti@example.net,2026-01-22,Mangaluru,Karnataka,137242.01,2
558,Jeevika Palla,hmitter@example.org,2026-02-15,Mumbai,Maharashtra,245731.42,1
559,Nihal Raval,ekalingadayal@example.net,2026-02-08,Dimapur,Nagaland,59106.4,1
560,Anjali Edwin,xsidhu@example.org,2026-02-15,Silchar,Assam,0.0,0
561,Upasna Patel,arunima82@example.com,2026-02-15,Thoubal,Manipur,0.0,0
562,Wakeeta Bhandari,ekani03@example.net,2026-02-05,Warangal,Telangana,0.0,0
563,Hitesh Srinivas,yashica11@example.net,2026-01-29,Patna,Bihar,364916.86,2
564,Dalaja Jain,diya38@example.com,2026-01-24,Dibrugarh,Assam,115196.94,1
565,Bimala Singh,salvianmol@example.org,2026-01-27,Silchar,Assam,0.0,0
566,Bhavya Suri,vaidyagaurav@example.net,2026-02-19,Udaipur,Tripura,28438.41,2
567,Harini More,sathesuhani@example.org,2026-01-29,Bengaluru,Karnataka,0.0,0
568,Yauvani Doshi,aadidivan@example.com,2026-02-09,Mysuru,Karnataka,0.0,0
569,Saksham Barman,parthgera@example.org,2026-02-07,Mangaluru,Karnataka,0.0,0
570,Urmi Borra,vsuri@example.org,2026-02-12,Dimapur,Nagaland,15440.94,1
571,Chanchal Hegde,mitraeshana@example.net,2026-02-06,Bengaluru,Karnataka,0.0,0
572,Qabil Biswas,chasmumsarma@example.org,2026-02-14,Thoubal,Manipur,165171.68,1
573,Qarin Kota,kashyapbarkha@example.org,2026-02-18,Gurugram,Haryana,0.0,0
574,Chameli Kala,mborde@example.org,2026-01-29,Kanpur,Uttar Pradesh,0.0,0
575,Zilmil Subramaniam,yohannanyatin@example.org,2026-02-14,Jowai,Meghalaya,516947.08,1
576,Gunbir Krishna,echaudhary@example.com,2026-01-31,Raipur,Chhattisgarh,0.0,0
577,Chandran Oza,sai46@example.org,2026-01-24,Jaipur,Rajasthan,196894.05,1
578,Madhav Nayar,vasatika38@example.com,2026-02-19,Mysuru,Karnataka,0.0,0
579,Mitesh Sanghvi,fariq75@example.net,2026-01-25,Ranchi,Jharkhand,121503.87,1
580,Isha Baria,jsahota@example.com,2026-02-12,Kohima,Nagaland,0.0,1
581,Inaya Saxena,mitali89@example.com,2026-01-24,Warangal,Telangana,120366.33,1
582,Omya Kari,lekha31@example.org,2026-01-23,Durgapur,West Bengal,46768.05,1
